4.12,-0.487031,46.83194,7.961214
4.12,-49.456789,-1.124272,7.599057
4.12,20.00728,-36.369941,-37.203168
4.12,157.000892,-168.625944,-116.985158
4.12,67.519535,-28.05134,-69.990239
4.13,7.487188,47.201778,-6.553529
4.13,-19.745914,155.415378,57.67907
4.13,-25.878383,-42.157652,-14.868305
4.13,8.799322,-9.937473,-6.266031
4.13,6.504421,-2.174504,-45.250032
4.13,13.595494,-1.192399,1.34449
4.14,61.947656,81.371655,23.491538
4.14,58.663928,88.906234,47.309232
4.14,-31.060832,37.795209,4.886214
4.14,-8.465553,-0.254271,-17.847491
4.14,-58.818354,-78.716957,59.88489
4.14,-30.827626,-52.120195,30.691703
4.14,25.625802,-17.179996,14.811538
4.14,135.358669,-66.041055,116.609456
4.15,-36.330133,112.038272,-1.012987
4.15,-15.173056,-94.947155,72.840377
4.15,36.792238,-3.152838,36.078346
4.16,-0.785331,43.678266,18.780748
4.16,-5.815731,14.195743,9.506008
4.16,-3.40098,-23.010733,-10.441731
4.17,45034.19186,6529.619087,89046.53634
4.17,28.005042,43.7289,-38.005771
4.17,51.269356,-24.775209,-7.783126
4.18,-64.306477,-42.119366,-13.933635
4.18,-17.435524,-11.802923,21.870286
4.18,-30.608471,-80.128932,-60.632448
4.18,12.783283,-6.301488,21.982833
4.18,125.047058,-45.108691,-67.860991
4.19,-41.097871,-21.267942,-31.745313
4.19,3.560021,-17.631081,6.741603
4.2,11.740832,91.601407,9.621952
4.2,-71.949183,128.660129,-62.208733
4.2,-34.818822,14.800637,28.20798
4.2,-26.078761,-66.292176,65.133106
4.2,15.122785,-5.009216,3.436474
4.2,38.294356,-10.990075,-25.419746
4.21,182.465205,235.803468,515.18103
4.21,17.521422,39.99522,17.9028
4.21,-4.098102,-12.242736,92.297935
4.21,11.538446,-15.094197,37.278593
4.21,3.025799,-2.397286,-8.418648
4.22,21.366064,19.67884,22.955795
4.22,8.889125,13.538595,-6.958253
4.22,-160.841113,298.394134,-377.840741
4.22,-48.315728,-89.537659,-76.118957
4.22,-60.281719,-140.349876,-50.979132
4.22,2.687254,-29.589204,87.96844
4.22,57.215132,-274.025425,-23.250298
4.22,46.22288,-199.350966,-387.929889
4.22,42.527743,-175.43781,135.530509
4.22,35.06106,-39.747089,31.494379
4.22,518.89819,-445.473153,561.644945
4.22,60.393261,-12.198628,-6.529062
4.23,3.631914,0.318885,-7.774227
4.23,-14.627301,30.220289,18.521324
4.23,-7.676072,-2.489414,4.268726
4.23,-14.565089,-7.237099,-10.579613
4.23,-59.454971,-34.898261,1.858889
4.23,-20.653027,-39.159373,44.171451
4.23,-3.425923,-9.82102,-46.985394
4.23,3.945759,-13.231884,-10.428815
4.23,42908.71726,-29076.60057,85518.37999
4.23,184.716111,-121.343324,257.031565
4.24,5.357793,1.65718,85.727534
4.24,83.993856,62.712836,-115.214518
4.24,88.240919,76.789504,-28.858845
4.24,-16.913371,-1.356886,-89.904352
4.24,-6.266213,-0.929293,5.576481
4.24,-52.724123,-129.490726,-96.826889
4.24,-4.193749,-51.601055,-11.833705
4.24,44.520534,-8.675776,-7.255216
4.25,7.143194,2.45156,-19.547464
4.25,39.202478,72.642846,99.608154
4.25,16.960482,43.985163,8.448853
4.25,65.344458,171.773203,161.256794
4.25,54.107143,239.830695,-37.859151
4.25,-49.889521,69.406143,80.234157
4.25,-33.866046,-8.042527,-29.392978
4.25,-21.740786,-16.312428,106.600575
4.25,40209.48797,-26753.385,87563.9962
